,Respodent,Year,Month,Cash,Cash Change,date,Firm ID,Class
1108,4574.0,2021,4,250.0,250.0,2021-04-30,AA-KG-SA-1059,Poor
1109,4574.0,2021,5,750.0,500.0,2021-05-31,AA-KG-SA-1059,Poor
1110,4574.0,2021,6,148432.0,147682.0,2021-06-30,AA-KG-SA-1059,Poor
1111,4574.0,2021,7,160532.0,12100.0,2021-07-31,AA-KG-SA-1059,Poor
1112,4574.0,2021,8,156782.0,-3750.0,2021-08-31,AA-KG-SA-1059,Poor
1113,4574.0,2021,9,156782.0,0.0,2021-09-30,AA-KG-SA-1059,Poor
1114,4575.0,2021,3,-200000.0,0.0,2021-03-31,AA-KC-ED-1595,Strong
1115,4575.0,2021,4,-195150.0,4850.0,2021-04-30,AA-KC-ED-1595,Strong
1116,4575.0,2021,5,-194316.0,834.0,2021-05-31,AA-KC-ED-1595,Strong
1117,4575.0,2021,6,110468.0,304784.0,2021-06-30,AA-KC-ED-1595,Strong
1118,4575.0,2021,7,105248.0,-5220.0,2021-07-31,AA-KC-ED-1595,Strong
1119,4575.0,2021,8,120680.0,15432.0,2021-08-31,AA-KC-ED-1595,Strong
1120,4575.0,2021,9,136792.0,16112.0,2021-09-30,AA-KC-ED-1595,Strong
1121,4575.0,2021,10,147672.0,10880.0,2021-10-31,AA-KC-ED-1595,Strong
1122,4575.0,2021,11,159736.0,12064.0,2021-11-30,AA-KC-ED-1595,Strong
1123,4575.0,2021,12,170148.0,10412.0,2021-12-31,AA-KC-ED-1595,Strong
1124,4575.0,2022,1,191264.0,21116.0,2022-01-31,AA-KC-ED-1595,Strong
1125,4575.0,2022,2,206476.0,15212.0,2022-02-28,AA-KC-ED-1595,Strong
1126,4575.0,2022,3,206476.0,0.0,2022-03-31,AA-KC-ED-1595,Strong
1127,4577.0,2021,4,3152.0,0.0,2021-04-30,AA-KC-ED-1475,Medium
1128,4577.0,2021,5,-3798.0,-6950.0,2021-05-31,AA-KC-ED-1475,Medium
1129,4577.0,2021,6,207354.0,211152.0,2021-06-30,AA-KC-ED-1475,Medium
1130,4577.0,2021,7,206251.0,-1103.0,2021-07-31,AA-KC-ED-1475,Medium
1131,4577.0,2021,8,203201.0,-3050.0,2021-08-31,AA-KC-ED-1475,Medium
1132,4577.0,2021,9,202069.0,-1132.0,2021-09-30,AA-KC-ED-1475,Medium
1133,4577.0,2021,10,206599.0,4530.0,2021-10-31,AA-KC-ED-1475,Medium
1134,4577.0,2021,11,220307.0,13708.0,2021-11-30,AA-KC-ED-1475,Medium
1135,4577.0,2021,12,214819.0,-5488.0,2021-12-31,AA-KC-ED-1475,Medium
1136,4577.0,2022,1,220466.0,5647.0,2022-01-31,AA-KC-ED-1475,Medium
1137,4577.0,2022,2,220466.0,0.0,2022-02-28,AA-KC-ED-1475,Medium
1138,4578.0,2021,4,400.0,0.0,2021-04-30,AA-ME-HI-1262,Poor
1139,4578.0,2021,5,1660.0,1260.0,2021-05-31,AA-ME-HI-1262,Poor
1140,4578.0,2021,6,29849.88,28189.88,2021-06-30,AA-ME-HI-1262,Poor
1141,4578.0,2021,7,17049.88,-12800.0,2021-07-31,AA-ME-HI-1262,Poor
1142,4578.0,2021,8,25449.88,8400.0,2021-08-31,AA-ME-HI-1262,Poor
1143,4578.0,2021,9,204749.88,179300.0,2021-09-30,AA-ME-HI-1262,Poor
1144,4578.0,2021,10,213649.88,8900.0,2021-10-31,AA-ME-HI-1262,Poor
1145,4578.0,2021,11,215649.88,2000.0,2021-11-30,AA-ME-HI-1262,Poor
1146,4578.0,2022,3,230149.88,14500.0,2022-03-31,AA-ME-HI-1262,Poor
1147,4578.0,2022,4,230149.88,0.0,2022-04-30,AA-ME-HI-1262,Poor
1148,4579.0,2021,3,0.0,0.0,2021-03-31,AA-ME-HI-1466,Medium
1149,4579.0,2021,4,95913.0,95913.0,2021-04-30,AA-ME-HI-1466,Medium
1150,4579.0,2021,5,327482.21,231569.21000000002,2021-05-31,AA-ME-HI-1466,Medium
1151,4579.0,2021,6,970409.63,642927.4199999999,2021-06-30,AA-ME-HI-1466,Medium
1152,4579.0,2021,7,1062768.63,92358.99999999988,2021-07-31,AA-ME-HI-1466,Medium
1153,4579.0,2021,8,1117776.63,55008.0,2021-08-31,AA-ME-HI-1466,Medium
1154,4579.0,2021,9,1198526.63,80750.0,2021-09-30,AA-ME-HI-1466,Medium
1155,4579.0,2021,10,1235226.63,36700.0,2021-10-31,AA-ME-HI-1466,Medium
1156,4579.0,2021,11,1286771.63,51545.0,2021-11-30,AA-ME-HI-1466,Medium
1157,4579.0,2021,12,1253110.63,-33661.0,2021-12-31,AA-ME-HI-1466,Medium
1158,4579.0,2022,1,1274400.63,21290.0,2022-01-31,AA-ME-HI-1466,Medium
1159,4579.0,2022,2,1166582.63,-107818.0,2022-02-28,AA-ME-HI-1466,Medium
1160,4579.0,2022,3,1229738.63,63156.0,2022-03-31,AA-ME-HI-1466,Medium
1161,4579.0,2022,4,1257073.63,27335.0,2022-04-30,AA-ME-HI-1466,Medium
1162,4580.0,2021,4,-298306.34,0.0,2021-04-30,AA-YA-ET-2414,Medium
1163,4580.0,2021,5,-211787.9,86518.44000000003,2021-05-31,AA-YA-ET-2414,Medium
1164,4580.0,2021,6,-390078.47,-178290.56999999998,2021-06-30,AA-YA-ET-2414,Medium
1165,4580.0,2021,7,-27456.04,362622.43,2021-07-31,AA-YA-ET-2414,Medium
1166,4580.0,2021,8,607790.17,635246.2100000001,2021-08-31,AA-YA-ET-2414,Medium
1167,4580.0,2021,9,-15913.08,-623703.25,2021-09-30,AA-YA-ET-2414,Medium
1168,4580.0,2021,10,37637.59,53550.67,2021-10-31,AA-YA-ET-2414,Medium
1169,4580.0,2021,11,-22839.39,-60476.979999999996,2021-11-30,AA-YA-ET-2414,Medium
1170,4580.0,2021,12,-110849.74,-88010.35,2021-12-31,AA-YA-ET-2414,Medium
1171,4580.0,2022,1,-261973.48,-151123.74,2022-01-31,AA-YA-ET-2414,Medium
1172,4580.0,2022,2,-537377.48,-275404.0,2022-02-28,AA-YA-ET-2414,Medium
1173,4580.0,2022,3,-522510.04,14867.440000000002,2022-03-31,AA-YA-ET-2414,Medium
1174,4580.0,2022,4,-393663.64,128846.39999999997,2022-04-30,AA-YA-ET-2414,Medium
1175,4583.0,2021,4,-234000.0,0.0,2021-04-30,AD-CE-TI-1663,Strong
1176,4583.0,2021,5,-225000.0,9000.0,2021-05-31,AD-CE-TI-1663,Strong
1177,4583.0,2021,6,27000.0,252000.0,2021-06-30,AD-CE-TI-1663,Strong
1178,4583.0,2021,7,26750.0,-250.0,2021-07-31,AD-CE-TI-1663,Strong
1179,4583.0,2021,8,88950.0,62200.0,2021-08-31,AD-CE-TI-1663,Strong
1180,4583.0,2021,9,110850.0,21900.0,2021-09-30,AD-CE-TI-1663,Strong
1181,4583.0,2021,10,143650.0,32800.0,2021-10-31,AD-CE-TI-1663,Strong
1182,4583.0,2021,11,182200.0,38550.0,2021-11-30,AD-CE-TI-1663,Strong
1183,4583.0,2021,12,190000.0,7800.0,2021-12-31,AD-CE-TI-1663,Strong
1184,4583.0,2022,1,210230.0,20230.0,2022-01-31,AD-CE-TI-1663,Strong
1185,4583.0,2022,2,272880.0,62650.0,2022-02-28,AD-CE-TI-1663,Strong
1186,4583.0,2022,3,306980.0,34100.0,2022-03-31,AD-CE-TI-1663,Strong
1187,4583.0,2022,4,365880.0,58900.0,2022-04-30,AD-CE-TI-1663,Strong
1188,4584.0,2021,3,0.0,0.0,2021-03-31,HR-AL-2151,Medium
1189,4584.0,2021,4,-3870.0,-3870.0,2021-04-30,HR-AL-2151,Medium
1190,4584.0,2021,5,7510130.0,7514000.0,2021-05-31,HR-AL-2151,Medium
1191,4584.0,2021,6,10544530.0,3034400.0,2021-06-30,HR-AL-2151,Medium
1192,4584.0,2021,7,10454130.0,-90400.0,2021-07-31,HR-AL-2151,Medium
1193,4584.0,2021,8,10498304.0,44174.0,2021-08-31,HR-AL-2151,Medium
1194,4584.0,2021,9,10480424.0,-17880.0,2021-09-30,HR-AL-2151,Medium
1195,4584.0,2021,10,11137494.0,657070.0,2021-10-31,HR-AL-2151,Medium
1196,4584.0,2021,11,11645718.0,508224.0,2021-11-30,HR-AL-2151,Medium
1197,4584.0,2021,12,12029882.5,384164.5,2021-12-31,HR-AL-2151,Medium
1198,4584.0,2022,1,12036822.5,6940.0,2022-01-31,HR-AL-2151,Medium
1199,4584.0,2022,2,12196199.56,159377.06000000052,2022-02-28,HR-AL-2151,Medium
1200,4584.0,2022,3,11770699.56,-425500.0,2022-03-31,HR-AL-2151,Medium
1201,4584.0,2022,4,11863199.56,92500.0,2022-04-30,HR-AL-2151,Medium
1202,4584.0,2022,5,11797050.56,-66149.0,2022-05-31,HR-AL-2151,Medium
1203,4584.0,2022,6,11808180.56,11130.0,2022-06-30,HR-AL-2151,Medium
1204,4584.0,2022,9,11814180.56,6000.0,2022-09-30,HR-AL-2151,Medium
1205,4584.0,2022,11,11830980.56,16800.0,2022-11-30,HR-AL-2151,Medium
1206,4608.0,2021,4,103550.0,0.0,2021-04-30,DD-ET-1960,Strong
1207,4608.0,2021,5,165685.0,62135.0,2021-05-31,DD-ET-1960,Strong
1208,4608.0,2021,6,238400.0,72715.0,2021-06-30,DD-ET-1960,Strong
1209,4608.0,2021,7,298635.0,60235.0,2021-07-31,DD-ET-1960,Strong
1210,4608.0,2021,8,322505.0,23870.0,2021-08-31,DD-ET-1960,Strong
1211,4608.0,2021,9,286965.0,-35540.0,2021-09-30,DD-ET-1960,Strong
1212,4608.0,2021,10,160523.0,-126442.0,2021-10-31,DD-ET-1960,Strong
1213,4608.0,2021,11,157498.0,-3025.0,2021-11-30,DD-ET-1960,Strong
1214,4608.0,2021,12,369090.0,211592.0,2021-12-31,DD-ET-1960,Strong
1215,4608.0,2022,1,467875.0,98785.0,2022-01-31,DD-ET-1960,Strong
1216,4608.0,2022,2,521164.0,53289.0,2022-02-28,DD-ET-1960,Strong
1217,4608.0,2022,3,288944.0,-232220.0,2022-03-31,DD-ET-1960,Strong
1218,4608.0,2022,4,332465.0,43521.0,2022-04-30,DD-ET-1960,Strong
1219,4608.0,2022,12,334465.0,2000.0,2022-12-31,DD-ET-1960,Strong
1220,4618.0,2021,4,-221336.0,0.0,2021-04-30,AA-KE-SA-1023,Medium
1221,4618.0,2021,5,-267427.0,-46091.0,2021-05-31,AA-KE-SA-1023,Medium
1222,4618.0,2021,6,-253957.0,13470.0,2021-06-30,AA-KE-SA-1023,Medium
1223,4618.0,2021,7,-216889.0,37068.0,2021-07-31,AA-KE-SA-1023,Medium
1224,4618.0,2021,8,-79429.0,137460.0,2021-08-31,AA-KE-SA-1023,Medium
1225,4618.0,2021,9,-73880.0,5549.0,2021-09-30,AA-KE-SA-1023,Medium
1226,4618.0,2021,10,-68280.0,5600.0,2021-10-31,AA-KE-SA-1023,Medium
1227,4618.0,2021,11,-64354.0,3926.0,2021-11-30,AA-KE-SA-1023,Medium
1228,4618.0,2021,12,-15899.0,48455.0,2021-12-31,AA-KE-SA-1023,Medium
1229,4618.0,2022,1,-149367.0,-133468.0,2022-01-31,AA-KE-SA-1023,Medium
1230,4618.0,2022,2,-101716.71,47650.28999999999,2022-02-28,AA-KE-SA-1023,Medium
1231,4618.0,2022,3,-5564.71,96152.0,2022-03-31,AA-KE-SA-1023,Medium
1232,4618.0,2022,4,-96594.71,-91030.0,2022-04-30,AA-KE-SA-1023,Medium
1233,4622.0,2021,1,-50000.0,0.0,2021-01-31,AA-FE-ED-1050,Medium
1234,4622.0,2021,2,-100000.0,-50000.0,2021-02-28,AA-FE-ED-1050,Medium
1235,4622.0,2021,3,-100000.0,0.0,2021-03-31,AA-FE-ED-1050,Medium
1236,4622.0,2021,4,-38219.0,61781.0,2021-04-30,AA-FE-ED-1050,Medium
1237,4622.0,2021,5,13906.0,52125.0,2021-05-31,AA-FE-ED-1050,Medium
1238,4622.0,2021,6,81116.0,67210.0,2021-06-30,AA-FE-ED-1050,Medium
1239,4622.0,2021,7,171766.0,90650.0,2021-07-31,AA-FE-ED-1050,Medium
1240,4622.0,2021,8,834368.0,662602.0,2021-08-31,AA-FE-ED-1050,Medium
1241,4622.0,2021,9,845018.0,10650.0,2021-09-30,AA-FE-ED-1050,Medium
1242,4622.0,2021,10,898718.0,53700.0,2021-10-31,AA-FE-ED-1050,Medium
1243,4622.0,2021,11,954978.0,56260.0,2021-11-30,AA-FE-ED-1050,Medium
1244,4622.0,2021,12,915478.0,-39500.0,2021-12-31,AA-FE-ED-1050,Medium
1245,4622.0,2022,1,962378.0,46900.0,2022-01-31,AA-FE-ED-1050,Medium
1246,4622.0,2022,2,936188.0,-26190.0,2022-02-28,AA-FE-ED-1050,Medium
1247,4622.0,2022,3,1073678.0,137490.0,2022-03-31,AA-FE-ED-1050,Medium
1248,4622.0,2022,4,1214678.0,141000.0,2022-04-30,AA-FE-ED-1050,Medium
1249,4623.0,2021,4,21200.0,0.0,2021-04-30,AD-CN-CH-1683,Strong
1250,4623.0,2021,5,54200.0,33000.0,2021-05-31,AD-CN-CH-1683,Strong
1251,4623.0,2021,6,121700.0,67500.0,2021-06-30,AD-CN-CH-1683,Strong
1252,4623.0,2021,7,199700.0,78000.0,2021-07-31,AD-CN-CH-1683,Strong
1253,4623.0,2021,8,780700.0,581000.0,2021-08-31,AD-CN-CH-1683,Strong
1254,4623.0,2021,9,892900.0,112200.0,2021-09-30,AD-CN-CH-1683,Strong
1255,4623.0,2021,10,963200.0,70300.0,2021-10-31,AD-CN-CH-1683,Strong
1256,4623.0,2021,11,1144350.0,181150.0,2021-11-30,AD-CN-CH-1683,Strong
1257,4623.0,2021,12,1274350.0,130000.0,2021-12-31,AD-CN-CH-1683,Strong
1258,4623.0,2022,1,1403350.0,129000.0,2022-01-31,AD-CN-CH-1683,Strong
1259,4623.0,2022,2,1494850.0,91500.0,2022-02-28,AD-CN-CH-1683,Strong
1260,4623.0,2022,3,1619350.0,124500.0,2022-03-31,AD-CN-CH-1683,Strong
1261,4623.0,2022,4,1672350.0,53000.0,2022-04-30,AD-CN-CH-1683,Strong
1262,4624.0,2021,3,-50750.0,0.0,2021-03-31,AA-JS-SA-1282,Medium
1263,4624.0,2021,4,-18910.0,31840.0,2021-04-30,AA-JS-SA-1282,Medium
1264,4624.0,2021,5,-64020.0,-45110.0,2021-05-31,AA-JS-SA-1282,Medium
1265,4624.0,2021,6,420972.0,484992.0,2021-06-30,AA-JS-SA-1282,Medium
1266,4624.0,2021,7,432646.5,11674.5,2021-07-31,AA-JS-SA-1282,Medium
1267,4624.0,2021,8,444841.5,12195.0,2021-08-31,AA-JS-SA-1282,Medium
1268,4624.0,2021,9,465200.5,20359.0,2021-09-30,AA-JS-SA-1282,Medium
1269,4624.0,2021,10,451796.5,-13404.0,2021-10-31,AA-JS-SA-1282,Medium
1270,4624.0,2021,11,466141.5,14345.0,2021-11-30,AA-JS-SA-1282,Medium
1271,4624.0,2021,12,486254.5,20113.0,2021-12-31,AA-JS-SA-1282,Medium
1272,4624.0,2022,1,492524.5,6270.0,2022-01-31,AA-JS-SA-1282,Medium
1273,4624.0,2022,2,487944.5,-4580.0,2022-02-28,AA-JS-SA-1282,Medium
1274,4624.0,2022,3,503778.5,15834.0,2022-03-31,AA-JS-SA-1282,Medium
1275,4624.0,2022,4,512122.5,8344.0,2022-04-30,AA-JS-SA-1282,Medium
1276,4625.0,2021,4,-121200.0,0.0,2021-04-30,AA-SC-ET-1519,Medium
1277,4625.0,2021,5,-155900.0,-34700.0,2021-05-31,AA-SC-ET-1519,Medium
1278,4625.0,2021,6,152400.0,308300.0,2021-06-30,AA-SC-ET-1519,Medium
1279,4625.0,2021,7,143100.0,-9300.0,2021-07-31,AA-SC-ET-1519,Medium
1280,4625.0,2021,8,153250.0,10150.0,2021-08-31,AA-SC-ET-1519,Medium
1281,4625.0,2021,9,145250.0,-8000.0,2021-09-30,AA-SC-ET-1519,Medium
1282,4625.0,2021,10,231150.0,85900.0,2021-10-31,AA-SC-ET-1519,Medium
1283,4625.0,2021,11,215650.0,-15500.0,2021-11-30,AA-SC-ET-1519,Medium
1284,4625.0,2021,12,220650.0,5000.0,2021-12-31,AA-SC-ET-1519,Medium
1285,4625.0,2022,2,230650.0,10000.0,2022-02-28,AA-SC-ET-1519,Medium
1286,4627.0,2021,1,0.0,0.0,2021-01-31,AA-FE-HI-1154,Poor
1287,4627.0,2021,4,12550.0,12550.0,2021-04-30,AA-FE-HI-1154,Poor
1288,4627.0,2021,5,20950.0,8400.0,2021-05-31,AA-FE-HI-1154,Poor
1289,4629.0,2021,4,15400.0,0.0,2021-04-30,HR-DE-2244,Poor
1290,4629.0,2021,5,30700.0,15300.0,2021-05-31,HR-DE-2244,Poor
1291,4629.0,2021,6,340000.0,309300.0,2021-06-30,HR-DE-2244,Poor
1292,4629.0,2021,7,347300.0,7300.0,2021-07-31,HR-DE-2244,Poor
1293,4630.0,2021,4,4900.0,0.0,2021-04-30,HR-AL-2143,Medium
1294,4630.0,2021,5,10130.0,5230.0,2021-05-31,HR-AL-2143,Medium
1295,4630.0,2021,6,153505.0,143375.0,2021-06-30,HR-AL-2143,Medium
1296,4630.0,2021,7,165125.0,11620.0,2021-07-31,HR-AL-2143,Medium
1297,4630.0,2021,8,191752.0,26627.0,2021-08-31,HR-AL-2143,Medium
1298,4630.0,2021,9,210329.0,18577.0,2021-09-30,HR-AL-2143,Medium
1299,4630.0,2021,11,197749.0,-12580.0,2021-11-30,HR-AL-2143,Medium
1300,4630.0,2021,12,213440.0,15691.0,2021-12-31,HR-AL-2143,Medium
1301,4630.0,2022,1,222050.0,8610.0,2022-01-31,HR-AL-2143,Medium
1302,4630.0,2022,2,230320.0,8270.0,2022-02-28,HR-AL-2143,Medium
1303,4630.0,2022,3,233310.0,2990.0,2022-03-31,HR-AL-2143,Medium
1304,4630.0,2022,4,236640.0,3330.0,2022-04-30,HR-AL-2143,Medium
1305,4630.0,2022,5,237840.0,1200.0,2022-05-31,HR-AL-2143,Medium
1306,4632.0,2021,4,124510.0,0.0,2021-04-30,HR-DE-2080,Medium
1307,4632.0,2021,5,119760.0,-4750.0,2021-05-31,HR-DE-2080,Medium
1308,4632.0,2021,6,415360.0,295600.0,2021-06-30,HR-DE-2080,Medium
1309,4632.0,2021,7,480120.0,64760.0,2021-07-31,HR-DE-2080,Medium
1310,4632.0,2021,8,176730.0,-303390.0,2021-08-31,HR-DE-2080,Medium
1311,4632.0,2021,9,211470.0,34740.0,2021-09-30,HR-DE-2080,Medium
1312,4632.0,2021,10,306860.0,95390.0,2021-10-31,HR-DE-2080,Medium
1313,4632.0,2021,11,386270.0,79410.0,2021-11-30,HR-DE-2080,Medium
1314,4632.0,2021,12,432845.0,46575.0,2021-12-31,HR-DE-2080,Medium
1315,4632.0,2022,1,499865.0,67020.0,2022-01-31,HR-DE-2080,Medium
1316,4632.0,2022,2,875365.0,375500.0,2022-02-28,HR-DE-2080,Medium
1317,4632.0,2022,3,948705.0,73340.0,2022-03-31,HR-DE-2080,Medium
1318,4632.0,2022,4,986415.0,37710.0,2022-04-30,HR-DE-2080,Medium
1319,4634.0,2021,4,-935560.0,0.0,2021-04-30,AD-CE-TI-1719,Strong
1320,4634.0,2021,5,-910012.0,25548.0,2021-05-31,AD-CE-TI-1719,Strong
1321,4634.0,2021,6,-391467.0,518545.0,2021-06-30,AD-CE-TI-1719,Strong
1322,4634.0,2021,7,-402767.0,-11300.0,2021-07-31,AD-CE-TI-1719,Strong
1323,4634.0,2021,8,-274687.0,128080.0,2021-08-31,AD-CE-TI-1719,Strong
1324,4634.0,2021,9,-284337.0,-9650.0,2021-09-30,AD-CE-TI-1719,Strong
1325,4634.0,2021,10,-55803.0,228534.0,2021-10-31,AD-CE-TI-1719,Strong
1326,4634.0,2021,11,23768.0,79571.0,2021-11-30,AD-CE-TI-1719,Strong
1327,4634.0,2021,12,156168.0,132400.0,2021-12-31,AD-CE-TI-1719,Strong
1328,4634.0,2022,1,213442.0,57274.0,2022-01-31,AD-CE-TI-1719,Strong
1329,4634.0,2022,2,271529.0,58087.0,2022-02-28,AD-CE-TI-1719,Strong
1330,4634.0,2022,3,369489.0,97960.0,2022-03-31,AD-CE-TI-1719,Strong
1331,4634.0,2022,4,323034.0,-46455.0,2022-04-30,AD-CE-TI-1719,Strong
1332,4635.0,2021,1,0.0,0.0,2021-01-31,DD-ET-1951,Poor
1333,4635.0,2021,4,23332.0,23332.0,2021-04-30,DD-ET-1951,Poor
1334,4635.0,2021,5,54496.0,31164.0,2021-05-31,DD-ET-1951,Poor
1335,4635.0,2021,6,65871.0,11375.0,2021-06-30,DD-ET-1951,Poor
1336,4635.0,2021,7,137030.93,71159.93,2021-07-31,DD-ET-1951,Poor
1337,4635.0,2021,8,160834.93,23804.0,2021-08-31,DD-ET-1951,Poor
1338,4635.0,2021,9,191964.93,31130.0,2021-09-30,DD-ET-1951,Poor
1339,4635.0,2021,10,95530.93,-96434.0,2021-10-31,DD-ET-1951,Poor
1340,4635.0,2021,11,151078.93,55548.0,2021-11-30,DD-ET-1951,Poor
1341,4635.0,2021,12,149778.93,-1300.0,2021-12-31,DD-ET-1951,Poor
1342,4635.0,2022,1,147178.93,-2600.0,2022-01-31,DD-ET-1951,Poor
1343,4635.0,2022,2,182528.93,35350.0,2022-02-28,DD-ET-1951,Poor
1344,4635.0,2022,3,261128.93,78600.0,2022-03-31,DD-ET-1951,Poor
1345,4635.0,2022,4,271528.93,10400.0,2022-04-30,DD-ET-1951,Poor
1346,4635.0,2022,5,276528.93,5000.0,2022-05-31,DD-ET-1951,Poor
1347,4636.0,2021,1,-37000.0,0.0,2021-01-31,AD-CE-TI-1874,Strong
1348,4636.0,2021,4,-25950.0,11050.0,2021-04-30,AD-CE-TI-1874,Strong
1349,4636.0,2021,5,-800.0,25150.0,2021-05-31,AD-CE-TI-1874,Strong
1350,4636.0,2021,6,98190.0,98990.0,2021-06-30,AD-CE-TI-1874,Strong
1351,4636.0,2021,7,129240.0,31050.0,2021-07-31,AD-CE-TI-1874,Strong
1352,4636.0,2021,8,146440.0,17200.0,2021-08-31,AD-CE-TI-1874,Strong
1353,4636.0,2021,9,179540.0,33100.0,2021-09-30,AD-CE-TI-1874,Strong
1354,4636.0,2021,10,202340.0,22800.0,2021-10-31,AD-CE-TI-1874,Strong
1355,4636.0,2021,11,222860.0,20520.0,2021-11-30,AD-CE-TI-1874,Strong
1356,4636.0,2021,12,252640.0,29780.0,2021-12-31,AD-CE-TI-1874,Strong
1357,4636.0,2022,1,277940.0,25300.0,2022-01-31,AD-CE-TI-1874,Strong
1358,4636.0,2022,2,318780.0,40840.0,2022-02-28,AD-CE-TI-1874,Strong
1359,4636.0,2022,3,350255.0,31475.0,2022-03-31,AD-CE-TI-1874,Strong
1360,4636.0,2022,4,361755.0,11500.0,2022-04-30,AD-CE-TI-1874,Strong
1361,4638.0,2021,3,0.0,0.0,2021-03-31,HR-DE-2021,Medium
1362,4638.0,2021,4,290300.0,290300.0,2021-04-30,HR-DE-2021,Medium
1363,4638.0,2021,5,377595.0,87295.0,2021-05-31,HR-DE-2021,Medium
1364,4638.0,2021,6,478115.0,100520.0,2021-06-30,HR-DE-2021,Medium
1365,4638.0,2021,7,533975.0,55860.0,2021-07-31,HR-DE-2021,Medium
1366,4638.0,2021,8,517872.0,-16103.0,2021-08-31,HR-DE-2021,Medium
1367,4638.0,2021,9,528401.0,10529.0,2021-09-30,HR-DE-2021,Medium
1368,4638.0,2021,10,579191.0,50790.0,2021-10-31,HR-DE-2021,Medium
1369,4638.0,2021,11,606061.0,26870.0,2021-11-30,HR-DE-2021,Medium
1370,4638.0,2021,12,651541.0,45480.0,2021-12-31,HR-DE-2021,Medium
1371,4638.0,2022,1,726891.0,75350.0,2022-01-31,HR-DE-2021,Medium
1372,4638.0,2022,2,750411.0,23520.0,2022-02-28,HR-DE-2021,Medium
1373,4638.0,2022,3,872711.0,122300.0,2022-03-31,HR-DE-2021,Medium
1374,4638.0,2022,4,884411.0,11700.0,2022-04-30,HR-DE-2021,Medium
1375,4661.0,2021,4,-1500.0,0.0,2021-04-30,DD-ET-1920,Poor
1376,4661.0,2021,5,12300.0,13800.0,2021-05-31,DD-ET-1920,Poor
1377,4661.0,2021,6,15200.0,2900.0,2021-06-30,DD-ET-1920,Poor
1378,4661.0,2021,7,7300.0,-7900.0,2021-07-31,DD-ET-1920,Poor
1379,4661.0,2021,8,-970.0,-8270.0,2021-08-31,DD-ET-1920,Poor
1380,4661.0,2021,9,-13320.0,-12350.0,2021-09-30,DD-ET-1920,Poor
1381,4661.0,2021,10,-14870.0,-1550.0,2021-10-31,DD-ET-1920,Poor
1382,4661.0,2021,11,-4870.0,10000.0,2021-11-30,DD-ET-1920,Poor
1383,4661.0,2021,12,2256.0,7126.0,2021-12-31,DD-ET-1920,Poor
1384,4661.0,2022,1,5260.0,3004.0,2022-01-31,DD-ET-1920,Poor
1385,4661.0,2022,2,-26132.0,-31392.0,2022-02-28,DD-ET-1920,Poor
1386,4661.0,2022,3,-35624.0,-9492.0,2022-03-31,DD-ET-1920,Poor
1387,4661.0,2022,4,-42316.0,-6692.0,2022-04-30,DD-ET-1920,Poor
1388,4668.0,2021,4,11354.0,0.0,2021-04-30,HR-AL-2174,Medium
1389,4668.0,2021,5,17354.0,6000.0,2021-05-31,HR-AL-2174,Medium
1390,4668.0,2021,6,28354.0,11000.0,2021-06-30,HR-AL-2174,Medium
1391,4668.0,2021,7,27704.0,-650.0,2021-07-31,HR-AL-2174,Medium
1392,4668.0,2021,8,28004.0,300.0,2021-08-31,HR-AL-2174,Medium
1393,4668.0,2021,9,53524.0,25520.0,2021-09-30,HR-AL-2174,Medium
1394,4668.0,2021,10,67554.0,14030.0,2021-10-31,HR-AL-2174,Medium
1395,4668.0,2021,11,78944.0,11390.0,2021-11-30,HR-AL-2174,Medium
1396,4668.0,2021,12,107044.0,28100.0,2021-12-31,HR-AL-2174,Medium
1397,4668.0,2022,1,104544.0,-2500.0,2022-01-31,HR-AL-2174,Medium
1398,4668.0,2022,2,117414.0,12870.0,2022-02-28,HR-AL-2174,Medium
1399,4668.0,2022,3,119814.0,2400.0,2022-03-31,HR-AL-2174,Medium
1400,4668.0,2022,4,122564.0,2750.0,2022-04-30,HR-AL-2174,Medium
1401,4668.0,2022,5,119564.0,-3000.0,2022-05-31,HR-AL-2174,Medium
1402,4670.0,2021,4,-67000.0,0.0,2021-04-30,AA-ME-HI-1454,Poor
1403,4670.0,2021,5,-28900.0,38100.0,2021-05-31,AA-ME-HI-1454,Poor
1404,4670.0,2021,6,-109100.0,-80200.0,2021-06-30,AA-ME-HI-1454,Poor
1405,4670.0,2021,7,-28386.0,80714.0,2021-07-31,AA-ME-HI-1454,Poor
1406,4670.0,2021,8,-2413.0,25973.0,2021-08-31,AA-ME-HI-1454,Poor
1407,4670.0,2021,9,486117.0,488530.0,2021-09-30,AA-ME-HI-1454,Poor
1408,4670.0,2021,10,508629.0,22512.0,2021-10-31,AA-ME-HI-1454,Poor
1409,4670.0,2021,11,508079.0,-550.0,2021-11-30,AA-ME-HI-1454,Poor
1410,4670.0,2021,12,505381.0,-2698.0,2021-12-31,AA-ME-HI-1454,Poor
1411,4670.0,2022,1,497041.0,-8340.0,2022-01-31,AA-ME-HI-1454,Poor
1412,4670.0,2022,2,509141.0,12100.0,2022-02-28,AA-ME-HI-1454,Poor
1413,4670.0,2022,3,622431.0,113290.0,2022-03-31,AA-ME-HI-1454,Poor
1414,4670.0,2022,4,700381.0,77950.0,2022-04-30,AA-ME-HI-1454,Poor
1415,4672.0,2021,4,-102500.0,0.0,2021-04-30,HR-AL-2075,Medium
